timestamp,station_id,temp_c,dewpoint_c,pressure_hpa,wind_mps,rain_mm_hr,soil_pct,stream_cm,event_type
2007-06-28T05:15:00,8166200,27.22222222222222,27.694444444444443,997.2916666666666,16.166666666666664,106.66666666666667,89.65277777777777,264.44444444444446,precursor
2007-06-28T05:30:00,8166200,27.11111111111111,27.72222222222222,997.0833333333334,16.333333333333336,108.33333333333334,90.13888888888889,267.22222222222223,precursor
2007-06-28T05:45:00,8166200,27.0,27.75,996.875,16.5,110.0,90.625,270.0,precursor
2007-06-28T06:00:00,8166200,26.88888888888889,27.77777777777778,996.6666666666666,16.666666666666664,111.66666666666666,91.11111111111111,272.77777777777777,precursor
2007-06-28T06:15:00,8166200,26.77777777777778,27.805555555555557,996.4583333333334,16.833333333333336,113.33333333333333,91.59722222222223,275.55555555555554,precursor
2007-06-28T06:30:00,8166200,26.666666666666668,27.833333333333332,996.25,17.0,115.0,92.08333333333333,278.3333333333333,precursor
2007-06-28T06:45:00,8166200,26.555555555555557,27.86111111111111,996.0416666666666,17.166666666666668,116.66666666666667,92.56944444444444,281.1111111111111,precursor
2007-06-28T07:00:00,8166200,26.444444444444443,27.88888888888889,995.8333333333334,17.333333333333332,118.33333333333333,93.05555555555556,283.8888888888889,precursor
2007-06-28T07:15:00,8166200,26.333333333333332,27.916666666666668,995.625,17.5,120.0,93.54166666666667,286.6666666666667,precursor
2007-06-28T07:30:00,8166200,26.22222222222222,27.944444444444443,995.4166666666666,17.666666666666664,121.66666666666667,94.02777777777777,289.44444444444446,precursor
2007-06-28T07:45:00,8166200,26.11111111111111,27.97222222222222,995.2083333333334,17.833333333333336,123.33333333333334,94.51388888888889,292.22222222222223,precursor
2007-06-28T08:00:00,8166200,26.0,25.5,995.0,18.0,125.0,95.0,295.0,imminent
2007-06-28T08:15:00,8166200,26.0,25.5,994.875,18.291666666666668,128.125,95.20833333333333,301.6666666666667,imminent
2007-06-28T08:30:00,8166200,26.0,25.5,994.75,18.583333333333332,131.25,95.41666666666667,308.3333333333333,imminent
2007-06-28T08:45:00,8166200,26.0,25.5,994.625,18.875,134.375,95.625,315.0,imminent
2007-06-28T09:00:00,8166200,26.0,25.5,994.5,19.166666666666668,137.5,95.83333333333333,321.6666666666667,imminent
2007-06-28T09:15:00,8166200,26.0,25.5,994.375,19.458333333333332,140.625,96.04166666666667,328.3333333333333,imminent
2007-06-28T09:30:00,8166200,26.0,25.5,994.25,19.75,143.75,96.25,335.0,imminent
2007-06-28T09:45:00,8166200,26.0,25.5,994.125,20.041666666666668,146.875,96.45833333333333,341.6666666666667,imminent
2007-06-28T10:00:00,8166200,26.0,25.5,994.0,20.333333333333332,150.0,96.66666666666667,348.3333333333333,imminent
2007-06-28T10:15:00,8166200,26.0,25.5,993.875,20.625,153.125,96.875,355.0,imminent
2007-06-28T10:30:00,8166200,26.0,25.5,993.75,20.916666666666668,156.25,97.08333333333333,361.6666666666667,imminent
2007-06-28T10:45:00,8166200,26.0,25.5,993.625,21.208333333333332,159.375,97.29166666666667,368.3333333333333,imminent
2007-06-28T11:00:00,8166200,26.0,25.5,993.5,21.5,162.5,97.5,375.0,imminent
2007-06-28T11:15:00,8166200,26.0,25.5,993.375,21.791666666666668,165.625,97.70833333333333,381.66666666666663,imminent
2007-06-28T11:30:00,8166200,26.0,25.5,993.25,22.083333333333336,168.75,97.91666666666667,388.33333333333337,imminent
2007-06-28T11:45:00,8166200,26.0,25.5,993.125,22.375,171.875,98.125,395.0,imminent
2007-06-28T12:00:00,8166200,26.0,25.5,993.0,22.666666666666664,175.0,98.33333333333333,401.66666666666663,imminent
2007-06-28T12:15:00,8166200,26.0,25.5,992.875,22.958333333333336,178.125,98.54166666666667,408.33333333333337,imminent
2007-06-28T12:30:00,8166200,26.0,25.5,992.75,23.25,181.25,98.75,415.0,imminent
2007-06-28T12:45:00,8166200,26.0,25.5,992.625,23.541666666666664,184.375,98.95833333333333,421.66666666666663,imminent
2007-06-28T13:00:00,8166200,26.0,25.5,992.5,23.833333333333336,187.5,99.16666666666667,428.33333333333337,imminent
2007-06-28T13:15:00,8166200,26.0,25.5,992.375,24.125,190.625,99.375,435.0,imminent
2007-06-28T13:30:00,8166200,26.0,25.5,992.25,24.416666666666664,193.75,99.58333333333333,441.66666666666663,imminent
2007-06-28T13:45:00,8166200,26.0,25.5,992.125,24.708333333333336,196.875,99.79166666666667,448.33333333333337,imminent
2007-06-28T14:00:00,8166200,27.0,24.0,998.0,25.0,200.0,100.0,455.0,flash_flood
2007-06-28T14:15:00,8166200,27.0,24.0,998.5,23.958333333333336,191.66666666666669,100.0,445.0,flash_flood
2007-06-28T14:30:00,8166200,27.0,24.0,999.0,22.916666666666664,183.33333333333331,100.0,435.0,flash_flood
2007-06-28T14:45:00,8166200,27.0,24.0,999.5,21.875,175.0,100.0,425.0,flash_flood
2007-06-28T15:00:00,8166200,27.0,24.0,1000.0,20.833333333333336,166.66666666666669,100.0,415.0,flash_flood
2007-06-28T15:15:00,8166200,27.0,24.0,1000.5,19.791666666666664,158.33333333333331,100.0,405.0,flash_flood
2007-06-28T15:30:00,8166200,27.0,24.0,1001.0,18.75,150.0,100.0,395.0,flash_flood
2007-06-28T15:45:00,8166200,27.0,24.0,1001.5,17.708333333333332,141.66666666666666,100.0,385.0,flash_flood
2007-06-28T16:00:00,8166200,27.0,24.0,1002.0,16.666666666666668,133.33333333333334,100.0,375.0,flash_flood
2007-06-28T16:15:00,8166200,27.0,24.0,1002.5,15.625,125.0,100.0,365.0,flash_flood
2007-06-28T16:30:00,8166200,27.0,24.0,1003.0,14.583333333333332,116.66666666666666,100.0,355.0,flash_flood
2007-06-28T16:45:00,8166200,27.0,24.0,1003.5,13.541666666666668,108.33333333333334,100.0,345.0,flash_flood
2007-06-28T17:00:00,8166200,27.0,24.0,1004.0,12.5,100.0,100.0,335.0,aftermath
2007-06-28T17:15:00,8166200,27.0,24.0,1004.5,11.458333333333334,91.66666666666667,100.0,325.0,aftermath
2007-06-28T17:30:00,8166200,27.0,24.0,1005.0,10.416666666666666,83.33333333333333,100.0,315.0,aftermath
2007-06-28T17:45:00,8166200,27.0,24.0,1005.5,9.375,75.0,100.0,305.0,aftermath
2007-06-28T18:00:00,8166200,27.0,24.0,1006.0,8.333333333333334,66.66666666666667,100.0,295.0,aftermath
2007-06-28T18:15:00,8166200,27.0,24.0,1006.5,7.291666666666666,58.33333333333333,100.0,285.0,aftermath
2007-06-28T18:30:00,8166200,27.0,24.0,1007.0,6.25,50.0,100.0,275.0,aftermath
2007-06-28T18:45:00,8166200,27.0,24.0,1007.5,5.208333333333334,41.66666666666667,100.0,265.0,aftermath
2007-06-28T19:00:00,8166200,27.0,24.0,1008.0,4.166666666666666,33.33333333333333,100.0,255.0,aftermath
2007-06-28T19:15:00,8166200,27.0,24.0,1008.5,3.125,25.0,100.0,245.0,aftermath
2007-06-28T19:30:00,8166200,27.0,24.0,1009.0,2.0833333333333344,16.666666666666675,100.0,235.0,aftermath
2007-06-28T19:45:00,8166200,27.0,24.0,1009.5,1.0416666666666656,8.333333333333325,100.0,225.0,aftermath
2007-06-28T20:00:00,8166200,27.0,24.0,1010.0,0.0,0.0,100.0,215.0,aftermath
